ligand,receptor,pathway_name,annotation
SLC17A6, GRIK5,Glutamate,Non-protein Signaling
 GLS, GRIN2A,Glutamate,Non-protein Signaling
 GLS,GRIN1,Glutamate,Non-protein Signaling
SLC17A6, GRIN2A,Glutamate,Non-protein Signaling
SLC17A6,GRIN1,Glutamate,Non-protein Signaling
 GLS, GRIN2B,Glutamate,Non-protein Signaling
SLC17A6, GRIN2B,Glutamate,Non-protein Signaling
 GLS, GRIN1,Glutamate,Non-protein Signaling
 GLS,GRIN2C,Glutamate,Non-protein Signaling
SLC17A6, GRIN1,Glutamate,Non-protein Signaling
SLC17A6,GRIN2C,Glutamate,Non-protein Signaling
 GLS, GRIN2D,Glutamate,Non-protein Signaling
SLC17A6, GRIN2D,Glutamate,Non-protein Signaling
SLC17A7, GRIK4,Glutamate,Non-protein Signaling
SLC17A7, GRIK1,Glutamate,Non-protein Signaling
SLC17A7,GRIK5,Glutamate,Non-protein Signaling
SLC17A7, GRIK2,Glutamate,Non-protein Signaling
SLC17A7, GRIK5,Glutamate,Non-protein Signaling
SLC17A7, GRIN2A,Glutamate,Non-protein Signaling
SLC17A7,GRIN1,Glutamate,Non-protein Signaling
SLC17A7, GRIN2B,Glutamate,Non-protein Signaling
SLC17A7, GRIN1,Glutamate,Non-protein Signaling
SLC17A7,GRIN2C,Glutamate,Non-protein Signaling
SLC17A7, GRIN2D,Glutamate,Non-protein Signaling
SLC17A8, GRIK4,Glutamate,Non-protein Signaling
SLC17A8, GRIK1,Glutamate,Non-protein Signaling
SLC17A8,GRIK5,Glutamate,Non-protein Signaling
SLC17A8, GRIK2,Glutamate,Non-protein Signaling
SLC17A8, GRIK5,Glutamate,Non-protein Signaling
SLC17A8, GRIN2A,Glutamate,Non-protein Signaling
SLC17A8,GRIN1,Glutamate,Non-protein Signaling
SLC17A8, GRIN2B,Glutamate,Non-protein Signaling
SLC17A8, GRIN1,Glutamate,Non-protein Signaling
SLC17A8,GRIN2C,Glutamate,Non-protein Signaling
SLC17A8, GRIN2D,Glutamate,Non-protein Signaling
 SLC1A1, GRIK4,Glutamate,Non-protein Signaling
GLS, GRIK4,Glutamate,Non-protein Signaling
 SLC1A1, GRIK1,Glutamate,Non-protein Signaling
 SLC1A1,GRIK5,Glutamate,Non-protein Signaling
GLS, GRIK1,Glutamate,Non-protein Signaling
GLS,GRIK5,Glutamate,Non-protein Signaling
 SLC1A1, GRIK2,Glutamate,Non-protein Signaling
GLS, GRIK2,Glutamate,Non-protein Signaling
 SLC1A1, GRIK5,Glutamate,Non-protein Signaling
GLS, GRIK5,Glutamate,Non-protein Signaling
 SLC1A1, GRIN2A,Glutamate,Non-protein Signaling
 SLC1A1,GRIN1,Glutamate,Non-protein Signaling
GLS, GRIN2A,Glutamate,Non-protein Signaling
GLS,GRIN1,Glutamate,Non-protein Signaling
 SLC1A1, GRIN2B,Glutamate,Non-protein Signaling
GLS, GRIN2B,Glutamate,Non-protein Signaling
 SLC1A1, GRIN1,Glutamate,Non-protein Signaling
 SLC1A1,GRIN2C,Glutamate,Non-protein Signaling
GLS, GRIN1,Glutamate,Non-protein Signaling
GLS,GRIN2C,Glutamate,Non-protein Signaling
 SLC1A1, GRIN2D,Glutamate,Non-protein Signaling
GLS, GRIN2D,Glutamate,Non-protein Signaling
 SLC1A2, GRIK4,Glutamate,Non-protein Signaling
 SLC1A2, GRIK1,Glutamate,Non-protein Signaling
 SLC1A2,GRIK5,Glutamate,Non-protein Signaling
 SLC1A2, GRIK2,Glutamate,Non-protein Signaling
 SLC1A2, GRIK5,Glutamate,Non-protein Signaling
 SLC1A2, GRIN2A,Glutamate,Non-protein Signaling
 SLC1A2,GRIN1,Glutamate,Non-protein Signaling
 SLC1A2, GRIN2B,Glutamate,Non-protein Signaling
 SLC1A2, GRIN1,Glutamate,Non-protein Signaling
 SLC1A2,GRIN2C,Glutamate,Non-protein Signaling
 SLC1A2, GRIN2D,Glutamate,Non-protein Signaling
 SLC1A3, GRIK4,Glutamate,Non-protein Signaling
 SLC1A3, GRIK1,Glutamate,Non-protein Signaling
 SLC1A3,GRIK5,Glutamate,Non-protein Signaling
 SLC1A3, GRIK2,Glutamate,Non-protein Signaling
 SLC1A3, GRIK5,Glutamate,Non-protein Signaling
 SLC1A3, GRIN2A,Glutamate,Non-protein Signaling
 SLC1A3,GRIN1,Glutamate,Non-protein Signaling
 SLC1A3, GRIN2B,Glutamate,Non-protein Signaling
 SLC1A3, GRIN1,Glutamate,Non-protein Signaling
 SLC1A3,GRIN2C,Glutamate,Non-protein Signaling
 SLC1A3, GRIN2D,Glutamate,Non-protein Signaling
SLC1A6, GRIK4,Glutamate,Non-protein Signaling
SLC1A6, GRIK1,Glutamate,Non-protein Signaling
SLC1A6,GRIK5,Glutamate,Non-protein Signaling
SLC1A6, GRIK2,Glutamate,Non-protein Signaling
SLC1A6, GRIK5,Glutamate,Non-protein Signaling
SLC1A6, GRIN2A,Glutamate,Non-protein Signaling
SLC1A6,GRIN1,Glutamate,Non-protein Signaling
SLC1A6, GRIN2B,Glutamate,Non-protein Signaling
SLC1A6, GRIN1,Glutamate,Non-protein Signaling
SLC1A6,GRIN2C,Glutamate,Non-protein Signaling
SLC1A6, GRIN2D,Glutamate,Non-protein Signaling
 SLC1A7, GRIK4,Glutamate,Non-protein Signaling
 SLC1A7, GRIK1,Glutamate,Non-protein Signaling
 SLC1A7,GRIK5,Glutamate,Non-protein Signaling
 SLC1A7, GRIK2,Glutamate,Non-protein Signaling
 SLC1A7, GRIK5,Glutamate,Non-protein Signaling
 SLC1A7, GRIN2A,Glutamate,Non-protein Signaling
 SLC1A7,GRIN1,Glutamate,Non-protein Signaling
 SLC1A7, GRIN2B,Glutamate,Non-protein Signaling
 SLC1A7, GRIN1,Glutamate,Non-protein Signaling
 SLC1A7,GRIN2C,Glutamate,Non-protein Signaling
 SLC1A7, GRIN2D,Glutamate,Non-protein Signaling
 GLS2, GRIK4,Glutamate,Non-protein Signaling
 GLS2, GRIK1,Glutamate,Non-protein Signaling
 GLS2,GRIK5,Glutamate,Non-protein Signaling
 GLS2, GRIK2,Glutamate,Non-protein Signaling
 GLS2, GRIK5,Glutamate,Non-protein Signaling
 GLS2, GRIN2A,Glutamate,Non-protein Signaling
 GLS2,GRIN1,Glutamate,Non-protein Signaling
 GLS2, GRIN2B,Glutamate,Non-protein Signaling
 GLS2, GRIN1,Glutamate,Non-protein Signaling
 GLS2,GRIN2C,Glutamate,Non-protein Signaling
 GLS2, GRIN2D,Glutamate,Non-protein Signaling
GLS2, GRIK4,Glutamate,Non-protein Signaling
GLS2, GRIK1,Glutamate,Non-protein Signaling
GLS2,GRIK5,Glutamate,Non-protein Signaling
GLS2, GRIK2,Glutamate,Non-protein Signaling
GLS2, GRIK5,Glutamate,Non-protein Signaling
GLS2, GRIN2A,Glutamate,Non-protein Signaling
GLS2,GRIN1,Glutamate,Non-protein Signaling
GLS2, GRIN2B,Glutamate,Non-protein Signaling
GLS2, GRIN1,Glutamate,Non-protein Signaling
GLS2,GRIN2C,Glutamate,Non-protein Signaling
GLS2, GRIN2D,Glutamate,Non-protein Signaling
PTGR1,LTB4R,12oxoLTB4,Non-protein Signaling
PTGR1,LTB4R2,12oxoLTB5,Non-protein Signaling
CYP11A1,NR1H4,27HC,Non-protein Signaling
CYP3A4,NR1H4,27HC,Non-protein Signaling
DAGLA,CNR1,2-AG,Non-protein Signaling
DAGLA,CNR2,2-AG,Non-protein Signaling
DAGLA,GPR55,2-AG,Non-protein Signaling
DAGLB,CNR1,2-AG,Non-protein Signaling
DAGLB,CNR2,2-AG,Non-protein Signaling
DAGLB,GPR55,2-AG,Non-protein Signaling
DHRS9,PGR,5alphaP,Non-protein Signaling
CYP11B2,NR3C1,Aldo,Non-protein Signaling
CYP11B2,NR3C2,Aldo,Non-protein Signaling
CYP17A1,AR,Androstenedione,Non-protein Signaling
HSD17B6,NR1H4,Androsterone,Non-protein Signaling
ALDH1A1,CRABP2,RA,Non-protein Signaling
ALDH1A1, RARA,RA,Non-protein Signaling
ALDH1A1, RXRA,RA,Non-protein Signaling
ALDH1A1,RARB,RA,Non-protein Signaling
ALDH1A1, CRABP2,RA,Non-protein Signaling
ALDH1A1, RXRB,RA,Non-protein Signaling
ALDH1A1,RARG,RA,Non-protein Signaling
ALDH1A1, RXRG,RA,Non-protein Signaling
ALDH1A1,RORB,RA,Non-protein Signaling
ALDH1A2,CRABP2,RA,Non-protein Signaling
ALDH1A2, RARA,RA,Non-protein Signaling
ALDH1A2, RXRA,RA,Non-protein Signaling
ALDH1A2,RARB,RA,Non-protein Signaling
ALDH1A2, CRABP2,RA,Non-protein Signaling
ALDH1A2, RXRB,RA,Non-protein Signaling
ALDH1A2,RARG,RA,Non-protein Signaling
ALDH1A2, RXRG,RA,Non-protein Signaling
ALDH1A2,RORB,RA,Non-protein Signaling
ALDH1A3,CRABP2,RA,Non-protein Signaling
ALDH1A3, RARA,RA,Non-protein Signaling
ALDH1A3, RXRA,RA,Non-protein Signaling
ALDH1A3,RARB,RA,Non-protein Signaling
ALDH1A3, CRABP2,RA,Non-protein Signaling
ALDH1A3, RXRB,RA,Non-protein Signaling
ALDH1A3,RARG,RA,Non-protein Signaling
ALDH1A3, RXRG,RA,Non-protein Signaling
ALDH1A3,RORB,RA,Non-protein Signaling
CYP27B1,VDR,Calcitriol,Non-protein Signaling
CEL,RORA,Cholesterol,Non-protein Signaling
CEL,RORC,Cholesterol,Non-protein Signaling
DHCR24,RORA,Cholesterol,Non-protein Signaling
DHCR24,RORC,Cholesterol,Non-protein Signaling
DHCR7,RORA,Cholesterol,Non-protein Signaling
DHCR7,RORC,Cholesterol,Non-protein Signaling
LIPA,RORA,Cholesterol,Non-protein Signaling
LIPA,RORC,Cholesterol,Non-protein Signaling
CYP11B1,NR3C1,Cort,Non-protein Signaling
CYP11B1,NR3C2,Cort,Non-protein Signaling
UBASH3B,ESR1,DHEA,Non-protein Signaling
UBASH3B,NR1I2,DHEA,Non-protein Signaling
UBASH3B,PPARA,DHEA,Non-protein Signaling
DHCR7,NR1H2,Desmosterol,Non-protein Signaling
DHCR7,NR1H3,Desmosterol,Non-protein Signaling
CYP21A2,NR3C2,Desoxycorticosterone,Non-protein Signaling
SULT1E1,PPARA,DHEAS,Non-protein Signaling
SULT1E1,PPARD,DHEAS,Non-protein Signaling
SULT1E1,PPARG,DHEAS,Non-protein Signaling
SULT2A1,PPARA,DHEAS,Non-protein Signaling
SULT2A1,PPARD,DHEAS,Non-protein Signaling
SULT2A1,PPARG,DHEAS,Non-protein Signaling
SULT1A1,PPARA,DHEAS,Non-protein Signaling
SULT1A1,PPARD,DHEAS,Non-protein Signaling
SULT1A1,PPARG,DHEAS,Non-protein Signaling
SRD5A1,AR,DHT,Non-protein Signaling
SRD5A2,AR,DHT,Non-protein Signaling
SRD5A3,AR,DHT,Non-protein Signaling
CYP19A1,ESR1,Estradiol,Non-protein Signaling
CYP19A1,ESR2,Estradiol,Non-protein Signaling
CYP19A1,GPER1,Estradiol,Non-protein Signaling
CYP19A1,NR1I2,Estradiol,Non-protein Signaling
HSD17B1,ESR1,Estradiol,Non-protein Signaling
HSD17B1,ESR2,Estradiol,Non-protein Signaling
HSD17B1,GPER1,Estradiol,Non-protein Signaling
HSD17B1,NR1I2,Estradiol,Non-protein Signaling
ASMT,MTNR1A,Melatonin,Non-protein Signaling
ASMT,MTNR1B,Melatonin,Non-protein Signaling
FDX1,NR1I2,Pregnenolone,Non-protein Signaling
 FDX2,NR1I2,Pregnenolone,Non-protein Signaling
 CYP11A1,NR1I2,Pregnenolone,Non-protein Signaling
 FDXR,NR1I2,Pregnenolone,Non-protein Signaling
HSD3B1,CATSPER1,Progesterone,Non-protein Signaling
HSD3B1, CATSPERB,Progesterone,Non-protein Signaling
HSD3B1, CATSPERD,Progesterone,Non-protein Signaling
HSD3B1,CATSPER2,Progesterone,Non-protein Signaling
HSD3B1,CATSPERD,Progesterone,Non-protein Signaling
HSD3B1, CATSPER2,Progesterone,Non-protein Signaling
HSD3B1,CATSPER3,Progesterone,Non-protein Signaling
HSD3B1,CATSPER4,Progesterone,Non-protein Signaling
AKR1C3,PTGDR2,Prostaglandin,Non-protein Signaling
DDC,HTR1A,SerotoninDopamin,Non-protein Signaling
DDC,HTR1B,SerotoninDopamin,Non-protein Signaling
DDC,HTR1D,SerotoninDopamin,Non-protein Signaling
DDC,HTR1E,SerotoninDopamin,Non-protein Signaling
DDC,HTR1F,SerotoninDopamin,Non-protein Signaling
DDC,HTR2A,SerotoninDopamin,Non-protein Signaling
DDC,HTR2B,SerotoninDopamin,Non-protein Signaling
DDC,HTR2C,SerotoninDopamin,Non-protein Signaling
DDC,HTR3A,SerotoninDopamin,Non-protein Signaling
DDC,HTR3B,SerotoninDopamin,Non-protein Signaling
DDC,HTR3C,SerotoninDopamin,Non-protein Signaling
DDC,HTR3D,SerotoninDopamin,Non-protein Signaling
DDC,HTR3E,SerotoninDopamin,Non-protein Signaling
DDC,HTR4,SerotoninDopamin,Non-protein Signaling
DDC,HTR5A,SerotoninDopamin,Non-protein Signaling
DDC,HTR6,SerotoninDopamin,Non-protein Signaling
DDC,HTR7,SerotoninDopamin,Non-protein Signaling
DDC,DRD1,SerotoninDopamin,Non-protein Signaling
DDC,DRD2,SerotoninDopamin,Non-protein Signaling
DDC,DRD3,SerotoninDopamin,Non-protein Signaling
DDC,DRD4,SerotoninDopamin,Non-protein Signaling
DDC,DRD5,SerotoninDopamin,Non-protein Signaling
AKR1D1,AR,Testosterone,Non-protein Signaling
HSD17B12,AR,Testosterone,Non-protein Signaling
HSD17B3,AR,Testosterone,Non-protein Signaling
GPHB5,TSHR,TSH,Non-protein Signaling
 GPHA2,TSHR,TSH,Non-protein Signaling
TSHB,TSHR,TSH,Non-protein Signaling
 CGA,TSHR,TSH,Non-protein Signaling
DIO3,THRA,Triiodothyronine,Non-protein Signaling
 TG,THRA,Triiodothyronine,Non-protein Signaling
DIO3,THRB,Triiodothyronine,Non-protein Signaling
 TG,THRB,Triiodothyronine,Non-protein Signaling
